,product,year,month,price,date
994,"Кексы, рулеты, кг",2025,май,718.84,2025-05-01
995,"Кексы, рулеты, кг",2025,июнь,733.58,2025-06-01
996,"Кексы, рулеты, кг",2025,июль,733.58,2025-07-01
997,"Кексы, рулеты, кг",2025,август,739.92,2025-08-01
998,"Кексы, рулеты, кг",2025,сентябрь,759.88,2025-09-01
999,"Торты, кг",2024,январь,932.06,2024-01-01
1000,"Торты, кг",2024,февраль,931.04,2024-02-01
1001,"Торты, кг",2024,март,980.97,2024-03-01
1002,"Торты, кг",2024,апрель,980.97,2024-04-01
1003,"Торты, кг",2024,май,981.11,2024-05-01
1004,"Торты, кг",2024,июнь,984.76,2024-06-01
1005,"Торты, кг",2024,июль,987.9,2024-07-01
1006,"Торты, кг",2024,август,992.41,2024-08-01
1007,"Торты, кг",2024,сентябрь,1030.3,2024-09-01
1008,"Торты, кг",2024,октябрь,1036.47,2024-10-01
1009,"Торты, кг",2024,ноябрь,1036.47,2024-11-01
1010,"Торты, кг",2024,декабрь,1049.6,2024-12-01
1011,"Торты, кг",2025,январь,1102.46,2025-01-01
1012,"Торты, кг",2025,февраль,1117.75,2025-02-01
1013,"Торты, кг",2025,март,1127.7,2025-03-01
1014,"Торты, кг",2025,апрель,1128.26,2025-04-01
1015,"Торты, кг",2025,май,1128.52,2025-05-01
1016,"Торты, кг",2025,июнь,1128.52,2025-06-01
1017,"Торты, кг",2025,июль,1128.52,2025-07-01
1018,"Торты, кг",2025,август,1255.2,2025-08-01
1019,"Торты, кг",2025,сентябрь,1296.26,2025-09-01
1020,"Жевательная резинка, упаковка",2024,январь,50.62,2024-01-01
1021,"Жевательная резинка, упаковка",2024,февраль,50.21,2024-02-01
1022,"Жевательная резинка, упаковка",2024,март,51.1,2024-03-01
1023,"Жевательная резинка, упаковка",2024,апрель,50.84,2024-04-01
1024,"Жевательная резинка, упаковка",2024,май,50.3,2024-05-01
1025,"Жевательная резинка, упаковка",2024,июнь,50.3,2024-06-01
1026,"Жевательная резинка, упаковка",2024,июль,50.62,2024-07-01
1027,"Жевательная резинка, упаковка",2024,август,50.26,2024-08-01
1028,"Жевательная резинка, упаковка",2024,сентябрь,50.29,2024-09-01
1029,"Жевательная резинка, упаковка",2024,октябрь,51.8,2024-10-01
1030,"Жевательная резинка, упаковка",2024,ноябрь,51.58,2024-11-01
1031,"Жевательная резинка, упаковка",2024,декабрь,51.42,2024-12-01
1032,"Жевательная резинка, упаковка",2025,январь,52.0,2025-01-01
1033,"Жевательная резинка, упаковка",2025,февраль,50.68,2025-02-01
1034,"Жевательная резинка, упаковка",2025,март,51.76,2025-03-01
1035,"Жевательная резинка, упаковка",2025,апрель,51.9,2025-04-01
1036,"Жевательная резинка, упаковка",2025,май,51.91,2025-05-01
1037,"Жевательная резинка, упаковка",2025,июнь,51.54,2025-06-01
1038,"Жевательная резинка, упаковка",2025,июль,49.46,2025-07-01
1039,"Жевательная резинка, упаковка",2025,август,49.63,2025-08-01
1040,"Жевательная резинка, упаковка",2025,сентябрь,51.63,2025-09-01
1041,"Конфеты шоколадные натуральные и с добавками, кг",2024,январь,1098.09,2024-01-01
1042,"Конфеты шоколадные натуральные и с добавками, кг",2024,февраль,1115.36,2024-02-01
1043,"Конфеты шоколадные натуральные и с добавками, кг",2024,март,1115.36,2024-03-01
1044,"Конфеты шоколадные натуральные и с добавками, кг",2024,апрель,1122.08,2024-04-01
1045,"Конфеты шоколадные натуральные и с добавками, кг",2024,май,1140.85,2024-05-01
1046,"Конфеты шоколадные натуральные и с добавками, кг",2024,июнь,1150.33,2024-06-01
1047,"Конфеты шоколадные натуральные и с добавками, кг",2024,июль,1168.83,2024-07-01
1048,"Конфеты шоколадные натуральные и с добавками, кг",2024,август,1171.16,2024-08-01
1049,"Конфеты шоколадные натуральные и с добавками, кг",2024,сентябрь,1179.06,2024-09-01
1050,"Конфеты шоколадные натуральные и с добавками, кг",2024,октябрь,1200.55,2024-10-01
1051,"Конфеты шоколадные натуральные и с добавками, кг",2024,ноябрь,1218.27,2024-11-01
1052,"Конфеты шоколадные натуральные и с добавками, кг",2024,декабрь,1218.65,2024-12-01
1053,"Конфеты шоколадные натуральные и с добавками, кг",2025,январь,1241.62,2025-01-01
1054,"Конфеты шоколадные натуральные и с добавками, кг",2025,февраль,1280.72,2025-02-01
1055,"Конфеты шоколадные натуральные и с добавками, кг",2025,март,1294.84,2025-03-01
1056,"Конфеты шоколадные натуральные и с добавками, кг",2025,апрель,1359.22,2025-04-01
1057,"Конфеты шоколадные натуральные и с добавками, кг",2025,май,1346.4,2025-05-01
1058,"Конфеты шоколадные натуральные и с добавками, кг",2025,июнь,1339.17,2025-06-01
1059,"Конфеты шоколадные натуральные и с добавками, кг",2025,июль,1343.53,2025-07-01
1060,"Конфеты шоколадные натуральные и с добавками, кг",2025,август,1369.35,2025-08-01
1061,"Конфеты шоколадные натуральные и с добавками, кг",2025,сентябрь,1379.1,2025-09-01
1062,"Варенье, джем, повидло, кг",2024,январь,506.94,2024-01-01
1063,"Варенье, джем, повидло, кг",2024,февраль,505.77,2024-02-01
1064,"Варенье, джем, повидло, кг",2024,март,512.01,2024-03-01
1065,"Варенье, джем, повидло, кг",2024,апрель,498.6,2024-04-01
1066,"Варенье, джем, повидло, кг",2024,май,510.16,2024-05-01
1067,"Варенье, джем, повидло, кг",2024,июнь,523.36,2024-06-01
1068,"Варенье, джем, повидло, кг",2024,июль,517.45,2024-07-01
1069,"Варенье, джем, повидло, кг",2024,август,516.79,2024-08-01
1070,"Варенье, джем, повидло, кг",2024,сентябрь,517.04,2024-09-01
1071,"Варенье, джем, повидло, кг",2024,октябрь,520.4,2024-10-01
1072,"Варенье, джем, повидло, кг",2024,ноябрь,544.49,2024-11-01
1073,"Варенье, джем, повидло, кг",2024,декабрь,555.3,2024-12-01
1074,"Варенье, джем, повидло, кг",2025,январь,576.31,2025-01-01
1075,"Варенье, джем, повидло, кг",2025,февраль,584.72,2025-02-01
1076,"Варенье, джем, повидло, кг",2025,март,595.15,2025-03-01
1077,"Варенье, джем, повидло, кг",2025,апрель,596.02,2025-04-01
1078,"Варенье, джем, повидло, кг",2025,май,593.91,2025-05-01
1079,"Варенье, джем, повидло, кг",2025,июнь,603.11,2025-06-01
1080,"Варенье, джем, повидло, кг",2025,июль,607.63,2025-07-01
1081,"Варенье, джем, повидло, кг",2025,август,607.46,2025-08-01
1082,"Варенье, джем, повидло, кг",2025,сентябрь,612.95,2025-09-01
1083,"Мёд пчелиный натуральный, кг",2024,январь,677.83,2024-01-01
1084,"Мёд пчелиный натуральный, кг",2024,февраль,677.83,2024-02-01
1085,"Мёд пчелиный натуральный, кг",2024,март,677.83,2024-03-01
1086,"Мёд пчелиный натуральный, кг",2024,апрель,679.97,2024-04-01
1087,"Мёд пчелиный натуральный, кг",2024,май,681.04,2024-05-01
1088,"Мёд пчелиный натуральный, кг",2024,июнь,683.32,2024-06-01
1089,"Мёд пчелиный натуральный, кг",2024,июль,683.32,2024-07-01
1090,"Мёд пчелиный натуральный, кг",2024,август,683.32,2024-08-01
1091,"Мёд пчелиный натуральный, кг",2024,сентябрь,683.32,2024-09-01
1092,"Мёд пчелиный натуральный, кг",2024,октябрь,684.71,2024-10-01
1093,"Мёд пчелиный натуральный, кг",2024,ноябрь,690.9,2024-11-01
1094,"Мёд пчелиный натуральный, кг",2024,декабрь,690.9,2024-12-01
1095,"Мёд пчелиный натуральный, кг",2025,январь,694.4,2025-01-01
1096,"Мёд пчелиный натуральный, кг",2025,февраль,697.86,2025-02-01
1097,"Мёд пчелиный натуральный, кг",2025,март,702.63,2025-03-01
